Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Habbecke M., Kobbelt L.",A surface-growing approach to multi-view stereo reconstruction,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270220,,,,2,10.1109/CVPR.2007.383195,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948844575&doi=10.1109%2fCVPR.2007.383195&partnerID=40&md5=a8400e85b13fe14064ddfeb07c1960f4,"Computer Graphics Group, RWTH Aachen University","Habbecke, M., Computer Graphics Group, RWTH Aachen University; Kobbelt, L., Computer Graphics Group, RWTH Aachen University",Conference Paper,Scopus,2-s2.0-34948844575
"Barzelay Z., Schechner Y.Y.",Harmony in motion,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270342,,,,2,10.1109/CVPR.2007.383344,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948829598&doi=10.1109%2fCVPR.2007.383344&partnerID=40&md5=08e1eebb62874a2ff6b7b682cbe35cf7,"Department of Electrical Engineering, Technion - Israel Inst. Technology, Haifa 32000, Israel","Barzelay, Z., Department of Electrical Engineering, Technion - Israel Inst. Technology, Haifa 32000, Israel; Schechner, Y.Y., Department of Electrical Engineering, Technion - Israel Inst. Technology, Haifa 32000, Israel",Conference Paper,Scopus,2-s2.0-34948829598
"Coldefy F., Louis-dit-Picard S.",DigiTable: An interactive multiuser table for collocated and remote collaboration enabling remote gesture visualization,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270469,,,,,10.1109/CVPR.2007.383471,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948880121&doi=10.1109%2fCVPR.2007.383471&partnerID=40&md5=d3b19e7c5a64e000b5a99c1fd51a1f8e,"Orange Labs, 2, AV. Pierre Marzin, 22300 Lannion","Coldefy, F., Orange Labs, 2, AV. Pierre Marzin, 22300 Lannion; Louis-dit-Picard, S., Orange Labs, 2, AV. Pierre Marzin, 22300 Lannion",Conference Paper,Scopus,2-s2.0-34948880121
"Scalzo F., Piater J.H.",Adaptive patch features for object class recognition with learned hierarchical models,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270369,,,,,10.1109/CVPR.2007.383371,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948819674&doi=10.1109%2fCVPR.2007.383371&partnerID=40&md5=020e28ee58bb89187f7432cf4e1b6e5c,"Computer Vision Laboratory, University of Nevada, Reno; Montefiore Institute, University of Liège, Belgium","Scalzo, F., Computer Vision Laboratory, University of Nevada, Reno; Piater, J.H., Montefiore Institute, University of Liège, Belgium",Conference Paper,Scopus,2-s2.0-34948819674
"Narayana M., Haverkamp D.",A Bayesian algorithm for tracking multiple moving objects in outdoor surveillance video,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270444,,,,,10.1109/CVPR.2007.383446,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948880125&doi=10.1109%2fCVPR.2007.383446&partnerID=40&md5=eee996cfb24e5e44a8fc659df4e76253,"University of Kansas, Lawrence, KS","Narayana, M., University of Kansas, Lawrence, KS; Haverkamp, D., University of Kansas, Lawrence, KS",Conference Paper,Scopus,2-s2.0-34948880125
"Liu Y., Qian G.",Projector-camera guided fast environment restoration of a biofeedback system for rehabilitation,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270476,,,,,10.1109/CVPR.2007.383478,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948896964&doi=10.1109%2fCVPR.2007.383478&partnerID=40&md5=b5168432523aebfaf08be10210033b26,"Arts, Media and Engineering Program, Department of Electrical Engineering, Arizona State University","Liu, Y., Arts, Media and Engineering Program, Department of Electrical Engineering, Arizona State University; Qian, G., Arts, Media and Engineering Program, Department of Electrical Engineering, Arizona State University",Conference Paper,Scopus,2-s2.0-34948896964
"Goldberger J., Greenspan H., Dreyfuss J.",An optimal reduced representation of a MoG with applications to medical image database classification,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270332,,,,,10.1109/CVPR.2007.383334,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948880703&doi=10.1109%2fCVPR.2007.383334&partnerID=40&md5=6e1a937f3011bc321e96e014bdcde91e,"School of Engineering, Bar-Ilan University, Israel; Engineering Faculty, Tel-Aviv University, Israel","Goldberger, J., School of Engineering, Bar-Ilan University, Israel; Greenspan, H., Engineering Faculty, Tel-Aviv University, Israel; Dreyfuss, J., Engineering Faculty, Tel-Aviv University, Israel",Conference Paper,Scopus,2-s2.0-34948880703
"Raducanu B., Vitrià J.",Online learning for human-robot interaction,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270436,,,,,10.1109/CVPR.2007.383438,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948825874&doi=10.1109%2fCVPR.2007.383438&partnerID=40&md5=2470ce78f6d075bf411e0163b32515b9,"Computer Vision Center, Edifici O, Campus UAB, 08193 Bellaterra (Barcelona), Spain; Computer Science Department, Autonomous University of Barcelona, 08193 Bellaterra (Barcelona), Spain","Raducanu, B., Computer Vision Center, Edifici O, Campus UAB, 08193 Bellaterra (Barcelona), Spain; Vitrià, J., Computer Vision Center, Edifici O, Campus UAB, 08193 Bellaterra (Barcelona), Spain, Computer Science Department, Autonomous University of Barcelona, 08193 Bellaterra (Barcelona), Spain",Conference Paper,Scopus,2-s2.0-34948825874
"Goh A., Vidal R.",Segmenting motions of different types by unsupervised manifold clustering,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270260,,,,2,10.1109/CVPR.2007.383235,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948906262&doi=10.1109%2fCVPR.2007.383235&partnerID=40&md5=cc4c8d840db1b17e0f5bfe369db590f9,"Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States","Goh, A., Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States; Vidal, R., Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States",Conference Paper,Scopus,2-s2.0-34948906262
"Ahmed A.H., Farag A.A.",Shape from shading under various imaging conditions,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270311,,,,,10.1109/CVPR.2007.383286,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948860577&doi=10.1109%2fCVPR.2007.383286&partnerID=40&md5=f60de676e928801824c760f1064d2542,"Computer Vision and Image Processing Laboratory (CVIP), University of Louisville, Louisville, KY 40292","Ahmed, A.H., Computer Vision and Image Processing Laboratory (CVIP), University of Louisville, Louisville, KY 40292; Farag, A.A., Computer Vision and Image Processing Laboratory (CVIP), University of Louisville, Louisville, KY 40292",Conference Paper,Scopus,2-s2.0-34948860577
"Wang Q., You S.",Real-time image matching based on multiple view Kernel Projection,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270428,,,,,10.1109/CVPR.2007.383430,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948852716&doi=10.1109%2fCVPR.2007.383430&partnerID=40&md5=e17967a55cd4e6562f2710d25f40c56f,"Integrated Media Systems Center, Computer Science Department, University of Southern California","Wang, Q., Integrated Media Systems Center, Computer Science Department, University of Southern California; You, S., Integrated Media Systems Center, Computer Science Department, University of Southern California",Conference Paper,Scopus,2-s2.0-34948852716
"Josephson K., Byröd M., Kahl F., Åström K.",Image-based localization using hybrid feature correspondences,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270351,,,,,10.1109/CVPR.2007.383353,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948900329&doi=10.1109%2fCVPR.2007.383353&partnerID=40&md5=aa865ebe221528f845cad52b58c10890,"Centre for Mathematical Sciences, Lund University, Lund, Sweden","Josephson, K., Centre for Mathematical Sciences, Lund University, Lund, Sweden; Byröd, M., Centre for Mathematical Sciences, Lund University, Lund, Sweden; Kahl, F., Centre for Mathematical Sciences, Lund University, Lund, Sweden; Åström, K., Centre for Mathematical Sciences, Lund University, Lund, Sweden",Conference Paper,Scopus,2-s2.0-34948900329
"Thakoor N., Jung S., Gao J.",Real-time planar surface segmentation in disparity space,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270412,,,,,10.1109/CVPR.2007.383414,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948905225&doi=10.1109%2fCVPR.2007.383414&partnerID=40&md5=9df912a14d2d3e0951c1ea1f15862270,"Electrical Engineering Department, University of Texas, Arlington, 76010, United States; Computer Science and Engineering Department, University of Texas, Arlington, 76010, United States","Thakoor, N., Electrical Engineering Department, University of Texas, Arlington, 76010, United States; Jung, S., Electrical Engineering Department, University of Texas, Arlington, 76010, United States; Gao, J., Computer Science and Engineering Department, University of Texas, Arlington, 76010, United States",Conference Paper,Scopus,2-s2.0-34948905225
"Yan S., Xu D., Lin S., Huang T.S., Chang S.-F.",Element rearrangement for tensor-based subspace learning,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270009,,,,1,10.1109/CVPR.2007.382984,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948858491&doi=10.1109%2fCVPR.2007.382984&partnerID=40&md5=d41b4f1b5dceb28bbc55141afcca82a0,"Beckman Institute, University of Illinois, Urbana-Champaign, United States; Department of Electrical Engineering, Columbia University, United States; Microsoft Research Asia, Beijing, China","Yan, S., Beckman Institute, University of Illinois, Urbana-Champaign, United States; Xu, D., Department of Electrical Engineering, Columbia University, United States; Lin, S., Microsoft Research Asia, Beijing, China; Huang, T.S., Beckman Institute, University of Illinois, Urbana-Champaign, United States; Chang, S.-F., Department of Electrical Engineering, Columbia University, United States",Conference Paper,Scopus,2-s2.0-34948858491
"Čech J., Šára R.",Efficient sampling of disparity space for fast and accurate matching,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270353,,,,,10.1109/CVPR.2007.383355,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948863339&doi=10.1109%2fCVPR.2007.383355&partnerID=40&md5=d7ffc91909d8c1a54e31a865bc2fedd1,"Center for Machine Perception, Czech Technical University, Prague, Czech Republic","Čech, J., Center for Machine Perception, Czech Technical University, Prague, Czech Republic; Šára, R., Center for Machine Perception, Czech Technical University, Prague, Czech Republic",Conference Paper,Scopus,2-s2.0-34948863339
"Declercq A., Piater J.H.",On-line simultaneous learning and tracking of visual feature graphs,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270433,,,,,10.1109/CVPR.2007.383435,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948836735&doi=10.1109%2fCVPR.2007.383435&partnerID=40&md5=dcd9c70d527431d3f197f67204135f81,"Montefiore Institute (B28), University of Liège, B-4000 Liège, Belgium","Declercq, A., Montefiore Institute (B28), University of Liège, B-4000 Liège, Belgium; Piater, J.H., Montefiore Institute (B28), University of Liège, B-4000 Liège, Belgium",Conference Paper,Scopus,2-s2.0-34948836735
"Chekmenev S.Y., Farag A.A., Essock E.A.",Thermal imaging of the superficial temporal artery: An arterial pulse recovery model,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270441,,,,1,10.1109/CVPR.2007.383443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948820628&doi=10.1109%2fCVPR.2007.383443&partnerID=40&md5=4e6780459c203a0b02e28d4757d22659,"University of Louisville, CVIP Lab., Louisville, KY 40292, United States; University of Louisville, Dept. of Psych. and Brain Sciences, Louisville, KY 40292, United States","Chekmenev, S.Y., University of Louisville, CVIP Lab., Louisville, KY 40292, United States; Farag, A.A., University of Louisville, CVIP Lab., Louisville, KY 40292, United States; Essock, E.A., University of Louisville, Dept. of Psych. and Brain Sciences, Louisville, KY 40292, United States",Conference Paper,Scopus,2-s2.0-34948820628
"Wei X., Jiaya J.",Stereo matching on objects with fractional boundary,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270219,,,,,10.1109/CVPR.2007.383194,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948817694&doi=10.1109%2fCVPR.2007.383194&partnerID=40&md5=6e0e349f2af853620774890b3d48f188,"Department of Computer Science and Engineering, Chinese University of Hong Kong","Wei, X., Department of Computer Science and Engineering, Chinese University of Hong Kong; Jiaya, J., Department of Computer Science and Engineering, Chinese University of Hong Kong",Conference Paper,Scopus,2-s2.0-34948817694
"Yan S., Shan S., Chen X., Gao W., Chen J.",Matrix-Structural Learning (MSL) of cascaded classifier from enormous training set,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270181,,,,1,10.1109/CVPR.2007.383156,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948849783&doi=10.1109%2fCVPR.2007.383156&partnerID=40&md5=aa28482f0c624c560a2a5caf27470027,"ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China; Key Laboratory of Intelligent Information Processing, CAS, Beijing, 100080, China; School of Computer Science and Technology, Harbin Institute of Technology, 150001, China","Yan, S., ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China, Key Laboratory of Intelligent Information Processing, CAS, Beijing, 100080, China; Shan, S., ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China, Key Laboratory of Intelligent Information Processing, CAS, Beijing, 100080, China; Chen, X., ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China, Key Laboratory of Intelligent Information Processing, CAS, Beijing, 100080, China; Gao, W., ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China, School of Computer Science and Technology, Harbin Institute of Technology, 150001, China; Chen, J., ICT-ISVISION FRJDL, Institute of Computing Technology, CAS, Beijing, 100080, China, School of Computer Science and Technology, Harbin Institute of Technology, 150001, China",Conference Paper,Scopus,2-s2.0-34948849783
"Hirschmüller H., Scharstein D.",Evaluation of cost functions for stereo matching,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270273,,,,100,10.1109/CVPR.2007.383248,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948822300&doi=10.1109%2fCVPR.2007.383248&partnerID=40&md5=a2915874efba9f3c7310d8f460ed22cf,"Institute of Robotics and Mechatronics Oberpfaffenhofen, German Aerospace Center (DLR); Middlebury College, Middlebury, VT, United States","Hirschmüller, H., Institute of Robotics and Mechatronics Oberpfaffenhofen, German Aerospace Center (DLR); Scharstein, D., Middlebury College, Middlebury, VT, United States",Conference Paper,Scopus,2-s2.0-34948822300
"Patras I., Hancock E.R.",Regression tracking with data relevance determination,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,4270264,,,,,10.1109/CVPR.2007.383239,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948839921&doi=10.1109%2fCVPR.2007.383239&partnerID=40&md5=2dfd79675674c4c4c78d78c3cb2c7359,"Department of Electronic Engineering, Queen Mary, University of London, United Kingdom; Department of Computer Science, University of York, United Kingdom","Patras, I., Department of Electronic Engineering, Queen Mary, University of London, United Kingdom; Hancock, E.R., Department of Computer Science, University of York, United Kingdom",Conference Paper,Scopus,2-s2.0-34948839921
