Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Choi M.J., Lim J.J., Torralba A., Willsky A.S.",Exploiting hierarchical context on a large database of object categories,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540221,129,136,,43,10.1109/CVPR.2010.5540221,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956006912&doi=10.1109%2fCVPR.2010.5540221&partnerID=40&md5=d279a68b8188c8a2caf89df63ef61983,"Massachusetts Institute of Technology, United States","Choi, M.J., Massachusetts Institute of Technology, United States; Lim, J.J., Massachusetts Institute of Technology, United States; Torralba, A., Massachusetts Institute of Technology, United States; Willsky, A.S., Massachusetts Institute of Technology, United States",Conference Paper,Scopus,2-s2.0-77956006912
"Hamid R., Kumar R.K., Grundmann M., Kim K., Essa I., Hodgins J.",Player localization using multiple static cameras for sports visualization,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540142,731,738,,11,10.1109/CVPR.2010.5540142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956004767&doi=10.1109%2fCVPR.2010.5540142&partnerID=40&md5=6ee5332494a97388872f317053f30513,"Disney Research, Pittsburgh, PA 15213, United States; Georgia Institute of Technology, Atlanta, GA 30332, United States","Hamid, R., Disney Research, Pittsburgh, PA 15213, United States; Kumar, R.K., Disney Research, Pittsburgh, PA 15213, United States; Grundmann, M., Georgia Institute of Technology, Atlanta, GA 30332, United States; Kim, K., Georgia Institute of Technology, Atlanta, GA 30332, United States; Essa, I., Georgia Institute of Technology, Atlanta, GA 30332, United States; Hodgins, J., Disney Research, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-77956004767
"Granados M., Ajdin B., Wand M., Theobalt C., Seidel H.-P., Lensch H.P.A.",Optimal HDR reconstruction with linear digital cameras,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540208,215,222,,50,10.1109/CVPR.2010.5540208,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956002454&doi=10.1109%2fCVPR.2010.5540208&partnerID=40&md5=1622dfa8cff8ff8281d6d8cc1d086484,"MPI Informatik, Germany; Ulm University, Germany","Granados, M., MPI Informatik, Germany; Ajdin, B., Ulm University, Germany; Wand, M., MPI Informatik, Germany; Theobalt, C., MPI Informatik, Germany; Seidel, H.-P., MPI Informatik, Germany; Lensch, H.P.A., Ulm University, Germany",Conference Paper,Scopus,2-s2.0-77956002454
"Li J., Li E., Chen Y., Xu L., Zhang Y.",Bundled depth-map merging for multi-view stereo,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540004,2769,2776,,21,10.1109/CVPR.2010.5540004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956005051&doi=10.1109%2fCVPR.2010.5540004&partnerID=40&md5=de4405b66b38f612fe62dfe6d39a2f23,"Intel Labs. China, Haidian, Beijing, 100190, China","Li, J., Intel Labs. China, Haidian, Beijing, 100190, China; Li, E., Intel Labs. China, Haidian, Beijing, 100190, China; Chen, Y., Intel Labs. China, Haidian, Beijing, 100190, China; Xu, L., Intel Labs. China, Haidian, Beijing, 100190, China; Zhang, Y., Intel Labs. China, Haidian, Beijing, 100190, China",Conference Paper,Scopus,2-s2.0-77956005051
"Min K., Yang L., Wright J., Wu L., Hua X.-S., Ma Y.",Compact projection: Simple and efficient near neighbor search with practical memory requirements,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539973,3477,3484,,23,10.1109/CVPR.2010.5539973,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955996871&doi=10.1109%2fCVPR.2010.5539973&partnerID=40&md5=9e32c37ab03ec3fe319687347a214a56,"School of Computer Science, Fudan University, China; Microsoft Research Asia, China; MOE-MS Keynote Lab. of MCC, University of Science and Technology of China, China","Min, K., School of Computer Science, Fudan University, China, Microsoft Research Asia, China; Yang, L., Microsoft Research Asia, China; Wright, J., Microsoft Research Asia, China; Wu, L., Microsoft Research Asia, China, MOE-MS Keynote Lab. of MCC, University of Science and Technology of China, China; Hua, X.-S., Microsoft Research Asia, China; Ma, Y., Microsoft Research Asia, China",Conference Paper,Scopus,2-s2.0-77955996871
"Parikh D., Zitnick C.L.","The role of features, algorithms and data in visual recognition",2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539920,2328,2335,,5,10.1109/CVPR.2010.5539920,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955988502&doi=10.1109%2fCVPR.2010.5539920&partnerID=40&md5=0eb3d0615ea5b56368b026d313b88622,"Toyota Technological Institute, Chicago (TTIC), United States; Microsoft Research, Redmond, United States","Parikh, D., Toyota Technological Institute, Chicago (TTIC), United States; Zitnick, C.L., Microsoft Research, Redmond, United States",Conference Paper,Scopus,2-s2.0-77955988502
"Yang J., Yu K., Huang T.",Supervised translation-invariant sparse coding,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539958,3517,3524,,107,10.1109/CVPR.2010.5539958,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955995785&doi=10.1109%2fCVPR.2010.5539958&partnerID=40&md5=5223a1e8338c89ea8d146705fb9aed31,"Beckman Institute, University of Illinois, Urbana-Champaign, IL, United States; NEC Laboratories America, Inc., Cupertino, CA, United States","Yang, J., Beckman Institute, University of Illinois, Urbana-Champaign, IL, United States; Yu, K., NEC Laboratories America, Inc., Cupertino, CA, United States; Huang, T., Beckman Institute, University of Illinois, Urbana-Champaign, IL, United States",Conference Paper,Scopus,2-s2.0-77955995785
"Farenzena M., Bazzani L., Perina A., Murino V., Cristani M.",Person re-identification by symmetry-driven accumulation of local features,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539926,2360,2367,,298,10.1109/CVPR.2010.5539926,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955997115&doi=10.1109%2fCVPR.2010.5539926&partnerID=40&md5=a6501c098b3d09e3d2517d8e290eedfb,"Dipartimento di Informatica, University of Verona, Italy; Istituto Italiano di Tecnologia (IIT), Genova, Italy","Farenzena, M., Dipartimento di Informatica, University of Verona, Italy; Bazzani, L., Dipartimento di Informatica, University of Verona, Italy; Perina, A., Dipartimento di Informatica, University of Verona, Italy; Murino, V., Dipartimento di Informatica, University of Verona, Italy, Istituto Italiano di Tecnologia (IIT), Genova, Italy; Cristani, M., Dipartimento di Informatica, University of Verona, Italy, Istituto Italiano di Tecnologia (IIT), Genova, Italy",Conference Paper,Scopus,2-s2.0-77955997115
"Fan B., Wu F., Hu Z.",Line matching leveraged by point correspondences,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540186,390,397,,36,10.1109/CVPR.2010.5540186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955996293&doi=10.1109%2fCVPR.2010.5540186&partnerID=40&md5=c793344e6d97682727fc698b08b3022b,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, 100190, Beijing, China","Fan, B., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, 100190, Beijing, China; Wu, F., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, 100190, Beijing, China; Hu, Z., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, 100190, Beijing, China",Conference Paper,Scopus,2-s2.0-77955996293
"Xiao J., Cheng H., Sawhney H., Han F.",Vehicle detection and tracking in wide field-of-view aerial video,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540151,679,684,,34,10.1109/CVPR.2010.5540151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955988495&doi=10.1109%2fCVPR.2010.5540151&partnerID=40&md5=5fe99c9952bfe9f2e71bfca927596a57,"Sarnoff Corporation, United States","Xiao, J., Sarnoff Corporation, United States; Cheng, H., Sarnoff Corporation, United States; Sawhney, H., Sarnoff Corporation, United States; Han, F., Sarnoff Corporation, United States",Conference Paper,Scopus,2-s2.0-77955988495
"Schneider M., Sundar H., Liao R., Hornegger J., Xu C.",Model-based respiratory motion compensation for image-guided cardiac interventions,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540038,2948,2954,,3,10.1109/CVPR.2010.5540038,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956001929&doi=10.1109%2fCVPR.2010.5540038&partnerID=40&md5=87c5fdae102aec95a1262378208cfbf4,"Pattern Recognition Lab., University of Erlangen-Nuremberg, Erlangen, Germany; Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States","Schneider, M., Pattern Recognition Lab., University of Erlangen-Nuremberg, Erlangen, Germany; Sundar, H., Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States; Liao, R., Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States; Hornegger, J., Pattern Recognition Lab., University of Erlangen-Nuremberg, Erlangen, Germany; Xu, C., Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-77956001929
"Freedman D., Kisilev P.",Object-to-object color transfer: Optimal flows and smsp transformations,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540201,287,294,,10,10.1109/CVPR.2010.5540201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955998862&doi=10.1109%2fCVPR.2010.5540201&partnerID=40&md5=a02359a010d14c7e8be50e9fdca47391,"Hewlett-Packard Laboratories, Haifa, Israel","Freedman, D., Hewlett-Packard Laboratories, Haifa, Israel; Kisilev, P., Hewlett-Packard Laboratories, Haifa, Israel",Conference Paper,Scopus,2-s2.0-77955998862
"Alahari K., Russell C., Torr P.H.S.",Efficient piecewise learning for conditional random fields,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540123,895,901,,7,10.1109/CVPR.2010.5540123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955995926&doi=10.1109%2fCVPR.2010.5540123&partnerID=40&md5=84ba49d5d47ca45258301df800648e82,"Oxford Brookes University, Oxford, United Kingdom","Alahari, K., Oxford Brookes University, Oxford, United Kingdom; Russell, C., Oxford Brookes University, Oxford, United Kingdom; Torr, P.H.S., Oxford Brookes University, Oxford, United Kingdom",Conference Paper,Scopus,2-s2.0-77955995926
"Natarajan P., Singh V.K., Nevatia R.",Learning 3D action models from a few 2D videos for view invariant action recognition,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539876,2006,2013,,6,10.1109/CVPR.2010.5539876,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956000175&doi=10.1109%2fCVPR.2010.5539876&partnerID=40&md5=aee7d0be5cd97e099a55b8c3f920fd1c,"Raytheon BBN Technologies, Cambridge, MA, United States; University of Southern California, Los Angeles, CA, United States","Natarajan, P., Raytheon BBN Technologies, Cambridge, MA, United States; Singh, V.K., University of Southern California, Los Angeles, CA, United States; Nevatia, R., University of Southern California, Los Angeles, CA, United States",Conference Paper,Scopus,2-s2.0-77956000175
"Kumar R., Jones M., Marks T.K.",Morphable reflectance fields for enhancing face recognition,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539972,2606,2613,,7,10.1109/CVPR.2010.5539972,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955991303&doi=10.1109%2fCVPR.2010.5539972&partnerID=40&md5=127a6671abbadf18f38544fef7339305,"School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, United States; Mitsubishi Electric Research Laboratories, Cambridge, MA, United States","Kumar, R., School of Engineering and Applied Sciences, Harvard University, Cambridge, MA, United States; Jones, M., Mitsubishi Electric Research Laboratories, Cambridge, MA, United States; Marks, T.K., Mitsubishi Electric Research Laboratories, Cambridge, MA, United States",Conference Paper,Scopus,2-s2.0-77955991303
"Sankaranarayanan A.C., Veeraraghavan A., Tuzel O., Agrawal A.",Specular surface reconstruction from sparse reflection correspondences,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5539826,1245,1252,,17,10.1109/CVPR.2010.5539826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955998025&doi=10.1109%2fCVPR.2010.5539826&partnerID=40&md5=f78ffb95c5194e7f727ee4f0db0eebc0,"Rice University, Houston, TX, United States; Mitsubishi Electric Research Labs., Cambridge, MA, United States","Sankaranarayanan, A.C., Rice University, Houston, TX, United States; Veeraraghavan, A., Mitsubishi Electric Research Labs., Cambridge, MA, United States; Tuzel, O., Mitsubishi Electric Research Labs., Cambridge, MA, United States; Agrawal, A., Mitsubishi Electric Research Labs., Cambridge, MA, United States",Conference Paper,Scopus,2-s2.0-77955998025
"Derpanis K.G., Wildes R.P.",Dynamic texture recognition based on distributions of spacetime oriented structure,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540213,191,198,,23,10.1109/CVPR.2010.5540213,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956000511&doi=10.1109%2fCVPR.2010.5540213&partnerID=40&md5=8652d67ac36aa1ca008f7a01598e1e20,"Department of Computer Science and Engineering, York University, Toronto, ON, Canada","Derpanis, K.G., Department of Computer Science and Engineering, York University, Toronto, ON, Canada; Wildes, R.P., Department of Computer Science and Engineering, York University, Toronto, ON, Canada",Conference Paper,Scopus,2-s2.0-77956000511
"Hirose S., Suenaga T., Takemura K., Kawakami R., Takamatsu J., Ogasawara T.",Surface color estimation based on inter- and intra-pixel relationships in outdoor scenes,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5540203,271,278,,,10.1109/CVPR.2010.5540203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955993274&doi=10.1109%2fCVPR.2010.5540203&partnerID=40&md5=db65854570737a7c188860a7570241d8,"Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan; University of Tokyo, 4-6-1, Komaba, Meguro-ku, Tokyo, Japan","Hirose, S., Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan; Suenaga, T., Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan; Takemura, K., Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan; Kawakami, R., University of Tokyo, 4-6-1, Komaba, Meguro-ku, Tokyo, Japan; Takamatsu, J., Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan; Ogasawara, T., Nara Institute of Science and Technology, 8916-5, Takayama-cho, Ikoma, Nara, Japan",Conference Paper,Scopus,2-s2.0-77955993274
