Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Couvignou Philippe A., Papanikolopoulos Nikolaos P., Khosla Pradeep K.",On the use of snakes for 3-D robotic visual tracking,1993,IEEE Computer Vision and Pattern Recognition,,,,750,751,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027800780&partnerID=40&md5=7a133f0399817fdf3e5f2f1210ebaa2b,"Renault Direction de la Recherche, Rueil-Malmaison, France","Couvignou, Philippe A., Renault Direction de la Recherche, Rueil-Malmaison, France; Papanikolopoulos, Nikolaos P., Renault Direction de la Recherche, Rueil-Malmaison, France; Khosla, Pradeep K., Renault Direction de la Recherche, Rueil-Malmaison, France",Conference Paper,Scopus,2-s2.0-0027800780
Brand Matthew,Short note on local region growing by pseudophysical simulation,1993,IEEE Computer Vision and Pattern Recognition,,,,782,783,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027800781&partnerID=40&md5=8fa094733a502bb63cf63c02c97a432a,"Northwestern Univ, Evanston, United States","Brand, Matthew, Northwestern Univ, Evanston, United States",Conference Paper,Scopus,2-s2.0-0027800781
"Sato Yoichi, Ikeuchi Katsushi",Temporal-color space analysis of reflection,1993,IEEE Computer Vision and Pattern Recognition,,,,570,576,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027883322&partnerID=40&md5=300ffa85c181f091e954addb1a798d5b,"Carnegie Mellon Inst, Pittsburgh, United States","Sato, Yoichi, Carnegie Mellon Inst, Pittsburgh, United States; Ikeuchi, Katsushi, Carnegie Mellon Inst, Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-0027883322
"Yang Guangzheng, Huang Thomas S.",Human face detection in a scene,1993,IEEE Computer Vision and Pattern Recognition,,,,453,458,,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027873213&partnerID=40&md5=aab41f778e62032f125c36c1b287c9e5,"Univ of Science and Technology of, China, Hefei, China","Yang, Guangzheng, Univ of Science and Technology of, China, Hefei, China; Huang, Thomas S., Univ of Science and Technology of, China, Hefei, China",Conference Paper,Scopus,2-s2.0-0027873213
"Gregoriou George K., Waks Amir, Tretiak Oleh J.",Adaptive segmentation of images of objects with smooth surfaces,1993,IEEE Computer Vision and Pattern Recognition,,,,772,773,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027883341&partnerID=40&md5=ea187f8399ba8950d036e7af75e2a60c,"Drexel Univ, Philadelphia, United States","Gregoriou, George K., Drexel Univ, Philadelphia, United States; Waks, Amir, Drexel Univ, Philadelphia, United States; Tretiak, Oleh J., Drexel Univ, Philadelphia, United States",Conference Paper,Scopus,2-s2.0-0027883341
"Weinshall D., Basri R.",Distance metric between 3D models and 2D images for recognition and classification,1993,IEEE Computer Vision and Pattern Recognition,,,,220,225,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027849252&partnerID=40&md5=6789fa8361725b7c936d4ef2adfb3e1f,"Hebrew Univ of Jerusalem, Jerusalem, Israel","Weinshall, D., Hebrew Univ of Jerusalem, Jerusalem, Israel; Basri, R., Hebrew Univ of Jerusalem, Jerusalem, Israel",Conference Paper,Scopus,2-s2.0-0027849252
Dron Lisa,Dynamic camera self-calibration from controlled motion sequences,1993,IEEE Computer Vision and Pattern Recognition,,,,501,506,,31,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027871944&partnerID=40&md5=baaeaf97dbb5a3f6835428918957104d,"M.I.T. Artifical Intelligence Lab, Cambridge, United States","Dron, Lisa, M.I.T. Artifical Intelligence Lab, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0027871944
"Mohr R., Veillon F., Quan L.",Relative 3D reconstruction using multiple uncalibrated images,1993,IEEE Computer Vision and Pattern Recognition,,,,543,548,,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027837641&partnerID=40&md5=a82ec9dbd81042e133dbe8ab7b3e4eca,"LIFIA/INRIA, Grenoble, France","Mohr, R., LIFIA/INRIA, Grenoble, France; Veillon, F., LIFIA/INRIA, Grenoble, France; Quan, L., LIFIA/INRIA, Grenoble, France",Conference Paper,Scopus,2-s2.0-0027837641
"Liu Jane, Mundy Joe, Forsyth David, Zisserman Andrew, Rothwell Charlie",Efficient recognition of rotationally symmetric surfaces and straight homogeneous generalized cylinders,1993,IEEE Computer Vision and Pattern Recognition,,,,123,128,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027873942&partnerID=40&md5=595489a22cebd4afdf81065767b35d47,"GE Cent for Research and Development, Schenectady, United States","Liu, Jane, GE Cent for Research and Development, Schenectady, United States; Mundy, Joe, GE Cent for Research and Development, Schenectady, United States; Forsyth, David, GE Cent for Research and Development, Schenectady, United States; Zisserman, Andrew, GE Cent for Research and Development, Schenectady, United States; Rothwell, Charlie, GE Cent for Research and Development, Schenectady, United States",Conference Paper,Scopus,2-s2.0-0027873942
"Nayar K., Fang Xi-Sheng, Boult Terrance",Removal of specularities using color and polarization,1993,IEEE Computer Vision and Pattern Recognition,,,,583,590,,58,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027885470&partnerID=40&md5=f034dc5a2a713c36e627a539f921ecc4,"Columbia Univ, New York, United States","Nayar, K., Columbia Univ, New York, United States; Fang, Xi-Sheng, Columbia Univ, New York, United States; Boult, Terrance, Columbia Univ, New York, United States",Conference Paper,Scopus,2-s2.0-0027885470
"Ben-Arie Jezekiel, Rao K.Raghunath",On the recognition of occluded shapes and generic faces using multiple-template expansion matching,1993,IEEE Computer Vision and Pattern Recognition,,,,214,219,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027835823&partnerID=40&md5=50a7b6600162e36376a363eb9ede6e49,"Illinois Inst of Technology, Chicago, United States","Ben-Arie, Jezekiel, Illinois Inst of Technology, Chicago, United States; Rao, K.Raghunath, Illinois Inst of Technology, Chicago, United States",Conference Paper,Scopus,2-s2.0-0027835823
"Kim Yong C., Price Keith",Integrated motion analysis system guided by feedback information,1993,IEEE Computer Vision and Pattern Recognition,,,,744,745,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027886492&partnerID=40&md5=8561bb53a7b457f618aac850fdec5b8b,"Univ of Southern California, Los Angeles, United States","Kim, Yong C., Univ of Southern California, Los Angeles, United States; Price, Keith, Univ of Southern California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-0027886492
"Huang Qian, Stockman George C.",Generalized tube model: recognizing 3D elongated objects from 2D intensity images,1993,IEEE Computer Vision and Pattern Recognition,,,,104,109,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027882053&partnerID=40&md5=bc8862994af44889b775f53156831b71,"Michigan State Univ, East Lansing, United States","Huang, Qian, Michigan State Univ, East Lansing, United States; Stockman, George C., Michigan State Univ, East Lansing, United States",Conference Paper,Scopus,2-s2.0-0027882053
"Ens John, Li Ze-Nian",Real-time motion stereo,1993,IEEE Computer Vision and Pattern Recognition,,,,130,135,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027837639&partnerID=40&md5=658e32e0b9f09a434d90c749d71dd123,"Simon Fraser Univ, Burnbay, Canada","Ens, John, Simon Fraser Univ, Burnbay, Canada; Li, Ze-Nian, Simon Fraser Univ, Burnbay, Canada",Conference Paper,Scopus,2-s2.0-0027837639
"Herlin I.L., Giraudon G.",Performing segmentation of ultrasound images using temporal information,1993,IEEE Computer Vision and Pattern Recognition,,,,373,378,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027837640&partnerID=40&md5=f00f055db7a9e310926dbc9e27a1554c,"INRIA Rocquencourt, Rocquencourt, France","Herlin, I.L., INRIA Rocquencourt, Rocquencourt, France; Giraudon, G., INRIA Rocquencourt, Rocquencourt, France",Conference Paper,Scopus,2-s2.0-0027837640
Hancock Edwin R.,Resolving edge-line ambiguities using probabilistic relaxation,1993,IEEE Computer Vision and Pattern Recognition,,,,300,306,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027836452&partnerID=40&md5=a9d801061bb2c39d11fc8538452c89c1,"Univ of York, York, United Kingdom","Hancock, Edwin R., Univ of York, York, United Kingdom",Conference Paper,Scopus,2-s2.0-0027836452
"Khokhar Ashfaq A., Prasanna Viktor K., Kim Hyoung J.",Scalable geometric hashing on MasPar machines,1993,IEEE Computer Vision and Pattern Recognition,,,,594,595,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027835825&partnerID=40&md5=ca5791cee189a3a95eb889082fd7c577,"Univ of Southern California, United States","Khokhar, Ashfaq A., Univ of Southern California, United States; Prasanna, Viktor K., Univ of Southern California, United States; Kim, Hyoung J., Univ of Southern California, United States",Conference Paper,Scopus,2-s2.0-0027835825
"Kiuchi Tesuo, Ikeuchi Katsushi",Roughness and shape of specular lobe surfaces using photometric sampling method,1993,IEEE Computer Vision and Pattern Recognition,,,,765,766,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027884454&partnerID=40&md5=2088aa847448fb259488387ad25e8961,"Carnegie Mellon Univ, Pittsburgh, United States","Kiuchi, Tesuo, Carnegie Mellon Univ, Pittsburgh, United States; Ikeuchi, Katsushi, Carnegie Mellon Univ, Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-0027884454
"Chen Hsiao-Jing, Shirai Yoshiaki, Asada Minoru",Obtaining optical flow with multi-orientation filters,1993,IEEE Computer Vision and Pattern Recognition,,,,736,737,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027800779&partnerID=40&md5=4f4c821bbe07bcb3a77f9b75d34088a6,"Osaka Univ, Suita, Japan","Chen, Hsiao-Jing, Osaka Univ, Suita, Japan; Shirai, Yoshiaki, Osaka Univ, Suita, Japan; Asada, Minoru, Osaka Univ, Suita, Japan",Conference Paper,Scopus,2-s2.0-0027800779
"Rigoutsos Isidore, Hummel Robert",Distributed Bayesian object recognition,1993,IEEE Computer Vision and Pattern Recognition,,,,180,186,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027840772&partnerID=40&md5=524e29a8a0852b6f8292eb538952b191,"IBM Corp, Yorktown Heights, United States","Rigoutsos, Isidore, IBM Corp, Yorktown Heights, United States; Hummel, Robert, IBM Corp, Yorktown Heights, United States",Conference Paper,Scopus,2-s2.0-0027840772
"Grosso Enrico, Tistarelli Massimo",Active/dynamic stereo: a general framework,1993,IEEE Computer Vision and Pattern Recognition,,,,732,734,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027835847&partnerID=40&md5=f1f10af0d40e468139a70f3b18cb4c22,"Univ of Genoa, Genova, Italy","Grosso, Enrico, Univ of Genoa, Genova, Italy; Tistarelli, Massimo, Univ of Genoa, Genova, Italy",Conference Paper,Scopus,2-s2.0-0027835847
"Rivlin Ehud, Weiss Issac",Semi-local invariants,1993,IEEE Computer Vision and Pattern Recognition,,,,697,698,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027811684&partnerID=40&md5=72b43ba824b69fa15be0f8ade61f090c,"Univ of Maryland, College Park, United States","Rivlin, Ehud, Univ of Maryland, College Park, United States; Weiss, Issac, Univ of Maryland, College Park, United States",Conference Paper,Scopus,2-s2.0-0027811684
"Surya Gopal, Subbarao Murali",Depth from defocus by changing camera aperture: a spatial domain approach,1993,IEEE Computer Vision and Pattern Recognition,,,,61,67,,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027886466&partnerID=40&md5=472cb7d2ac84466c2e1f5bdf37ed6325,"State Univ of New York, Stony Brook, United States","Surya, Gopal, State Univ of New York, Stony Brook, United States; Subbarao, Murali, State Univ of New York, Stony Brook, United States",Conference Paper,Scopus,2-s2.0-0027886466
"Povlow Bennett R., Dunn Stanley M.",Texture classification using noncasual hidden Markov models,1993,IEEE Computer Vision and Pattern Recognition,,,,642,643,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027804411&partnerID=40&md5=5b0a13e459585d2e8ac9f7020d0e72a3,"GE Astro Space Div, Princeton, United States","Povlow, Bennett R., GE Astro Space Div, Princeton, United States; Dunn, Stanley M., GE Astro Space Div, Princeton, United States",Conference Paper,Scopus,2-s2.0-0027804411
"Deriche Rachid, Blaszka Thierry",Recovering and characterizing image features using an efficient model based approach,1993,IEEE Computer Vision and Pattern Recognition,,,,530,535,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027848060&partnerID=40&md5=f7f997402cbec6d1622a71cee928b8a6,"INRIA Sophia Antipolis, Sophia-Antipolis, France","Deriche, Rachid, INRIA Sophia Antipolis, Sophia-Antipolis, France; Blaszka, Thierry, INRIA Sophia Antipolis, Sophia-Antipolis, France",Conference Paper,Scopus,2-s2.0-0027848060
"Singer Yoram, Tishby Naftali",Dynamical encoding of cursive handwriting,1993,IEEE Computer Vision and Pattern Recognition,,,,341,346,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027871939&partnerID=40&md5=c8ea5a010d34fd01fbd149e63cb336d0,"Hebrew Univ of Jerusalem, Jerusalem, Israel","Singer, Yoram, Hebrew Univ of Jerusalem, Jerusalem, Israel; Tishby, Naftali, Hebrew Univ of Jerusalem, Jerusalem, Israel",Conference Paper,Scopus,2-s2.0-0027871939
"Tiwari S., Bhattacharya P.",Recovery of non-rigid motion from stereo images,1993,IEEE Computer Vision and Pattern Recognition,,,,758,759,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027883340&partnerID=40&md5=c87e81a10ec91184aba671e5bad3e5fe,"Univ of Wisconsin, Madison, United States","Tiwari, S., Univ of Wisconsin, Madison, United States; Bhattacharya, P., Univ of Wisconsin, Madison, United States",Conference Paper,Scopus,2-s2.0-0027883340
"Tao Hai, Bian Zhaoqi",Orientation normalized vector quantizer for flow-like image coding,1993,IEEE Computer Vision and Pattern Recognition,,,,465,470,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027848059&partnerID=40&md5=2c0d1dff5819e3d1dd010ddd43c6f5d5,"Tsinghua Univ, Beijing, China","Tao, Hai, Tsinghua Univ, Beijing, China; Bian, Zhaoqi, Tsinghua Univ, Beijing, China",Conference Paper,Scopus,2-s2.0-0027848059
"Christensen Per H., Shapiro Linda G.",Determining the shape of multi-colored dichromatic surfaces using color photometric stereo,1993,IEEE Computer Vision and Pattern Recognition,,,,767,768,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027842535&partnerID=40&md5=07cfd21e7e7592bcb87c92a8ce5ed4f4,"Univ of Washington, Seattle, United States","Christensen, Per H., Univ of Washington, Seattle, United States; Shapiro, Linda G., Univ of Washington, Seattle, United States",Conference Paper,Scopus,2-s2.0-0027842535
"Darrell Trevor, Simoncelli Eero",`Nulling' filters and the separation of transparent motions,1993,IEEE Computer Vision and Pattern Recognition,,,,738,739,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027873235&partnerID=40&md5=ab291e61892275f46e65d6844eacafea,"MIT Media Lab, Cambridge, United States","Darrell, Trevor, MIT Media Lab, Cambridge, United States; Simoncelli, Eero, MIT Media Lab, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0027873235
"Chen Mou-Yen, Kundu Amlan, Srihari Sargur N.",Variable duration hidden Markov model and morphological segmentation for handwritten word recognition,1993,IEEE Computer Vision and Pattern Recognition,,,,600,601,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027847336&partnerID=40&md5=df17a932fb03d4252137cb0c83b84e89,"SUNY at Buffalo, United States","Chen, Mou-Yen, SUNY at Buffalo, United States; Kundu, Amlan, SUNY at Buffalo, United States; Srihari, Sargur N., SUNY at Buffalo, United States",Conference Paper,Scopus,2-s2.0-0027847336
"Ford Ralph M., Strickland Robin N.",Nonlinear phase portrait models for oriented textures,1993,IEEE Computer Vision and Pattern Recognition,,,,644,645,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027842524&partnerID=40&md5=4cf326b42895b77c56e6b69b7643bfb2,"Univ of Arizona, Tucson, United States","Ford, Ralph M., Univ of Arizona, Tucson, United States; Strickland, Robin N., Univ of Arizona, Tucson, United States",Conference Paper,Scopus,2-s2.0-0027842524
"Gu Haisong, Asada Minoru, Shirai Yoshiaki",Optimal partition of moving edge segments,1993,IEEE Computer Vision and Pattern Recognition,,,,367,372,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027801979&partnerID=40&md5=eac31302a8dd37cb24b0eca0ef3c0948,"Osaka Univ, Suita, Japan","Gu, Haisong, Osaka Univ, Suita, Japan; Asada, Minoru, Osaka Univ, Suita, Japan; Shirai, Yoshiaki, Osaka Univ, Suita, Japan",Conference Paper,Scopus,2-s2.0-0027801979
"Tanaka Hiromi T., Kishino Fumino",Adaptive mesh generation for surface reconstruction: parallel hierarchical triangulation without discontinuities,1993,IEEE Computer Vision and Pattern Recognition,,,,88,94,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027837637&partnerID=40&md5=544c67dc0eea6bcf29c00f0293b69b88,"ATR Communication Systems Research, Lab, Kyoto, Japan","Tanaka, Hiromi T., ATR Communication Systems Research, Lab, Kyoto, Japan; Kishino, Fumino, ATR Communication Systems Research, Lab, Kyoto, Japan",Conference Paper,Scopus,2-s2.0-0027837637
"Coombs David, Roberts Karen",Centering behavior using peripheral vision,1993,IEEE Computer Vision and Pattern Recognition,,,,440,445,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027805716&partnerID=40&md5=5cb366f69ce47ba8298fdf95fbb2d263,"NIST, Gaithersburg, United States","Coombs, David, NIST, Gaithersburg, United States; Roberts, Karen, NIST, Gaithersburg, United States",Conference Paper,Scopus,2-s2.0-0027805716
"Kropatsch Walter G., Willersinn Dieter",Parallel line grouping in irregular curve pyramids,1993,IEEE Computer Vision and Pattern Recognition,,,,784,785,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027795314&partnerID=40&md5=41a4d2f8f157280ea91925ab9c309288,"Technical Univ of Vienna, Vienna, Austria","Kropatsch, Walter G., Technical Univ of Vienna, Vienna, Austria; Willersinn, Dieter, Technical Univ of Vienna, Vienna, Austria",Conference Paper,Scopus,2-s2.0-0027795314
"Shizawa Masahiko, Iso Toshiki","Direct representation and detection of multi-scale, multi-orientation fields using local differentiation filters",1993,IEEE Computer Vision and Pattern Recognition,,,,508,514,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027801982&partnerID=40&md5=7f5edac75d7bf0b996562ac0acdda33d,"Advanced Telecommunication Research, Inst Int, Kyoto, Japan","Shizawa, Masahiko, Advanced Telecommunication Research, Inst Int, Kyoto, Japan; Iso, Toshiki, Advanced Telecommunication Research, Inst Int, Kyoto, Japan",Conference Paper,Scopus,2-s2.0-0027801982
"Shih Frank Y., Yang Chyuan-Huei T.",On solving exact Euclidean distance transformation with invariance to object size,1993,IEEE Computer Vision and Pattern Recognition,,,,607,608,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027795296&partnerID=40&md5=002fd28909ee2d95306db0b853dff55c,"New Jersey Inst of Technology, Newark, United States","Shih, Frank Y., New Jersey Inst of Technology, Newark, United States; Yang, Chyuan-Huei T., New Jersey Inst of Technology, Newark, United States",Conference Paper,Scopus,2-s2.0-0027795296
"Tabbone S., Ziou D.",Efficient edge detection using two scales,1993,IEEE Computer Vision and Pattern Recognition,,,,789,790,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027831255&partnerID=40&md5=7e048f8a53d75f6ff68b7c60b04d0935,"CRIN/CNRS-INRIA Lorraine, Vandoeuvre-les-Nancy, France","Tabbone, S., CRIN/CNRS-INRIA Lorraine, Vandoeuvre-les-Nancy, France; Ziou, D., CRIN/CNRS-INRIA Lorraine, Vandoeuvre-les-Nancy, France",Conference Paper,Scopus,2-s2.0-0027831255
Ross Bill,Practical stereo vision system,1993,IEEE Computer Vision and Pattern Recognition,,,,148,153,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027801977&partnerID=40&md5=c765a1ecb48eb1473009af778351ebb3,"Carnegie Mellon Univ, Pittsburgh, United States","Ross, Bill, Carnegie Mellon Univ, Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-0027801977
"Wang John Y.A., Adelson Edward H.",Layered representation for motion analysis,1993,IEEE Computer Vision and Pattern Recognition,,,,361,366,,110,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027873211&partnerID=40&md5=9f36faf2ddc978f5f11d088295344dff,"MIT Media Lab, Cambridge, United States","Wang, John Y.A., MIT Media Lab, Cambridge, United States; Adelson, Edward H., MIT Media Lab, Cambridge, United States",Conference Paper,Scopus,2-s2.0-0027873211
"Willson Reg G., Shafer Steven A.",What is the center of the image?,1993,IEEE Computer Vision and Pattern Recognition,,,,670,671,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027835845&partnerID=40&md5=e9a985d7e2d2f8ae798edbce3959604e,"Carnegie Mellon Univ, Pittsburgh, United States","Willson, Reg G., Carnegie Mellon Univ, Pittsburgh, United States; Shafer, Steven A., Carnegie Mellon Univ, Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-0027835845
"LaValle Steven M., Moroney Kenneth J., Hutchinson Seth A.",Agglomerative clustering on range data with a unified probabilistic merging function and termination criterion,1993,IEEE Computer Vision and Pattern Recognition,,,,798,799,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027795315&partnerID=40&md5=7713f1aad3dd44abd1403a427575427f,"Univ of Illinois, Urbana, United States","LaValle, Steven M., Univ of Illinois, Urbana, United States; Moroney, Kenneth J., Univ of Illinois, Urbana, United States; Hutchinson, Seth A., Univ of Illinois, Urbana, United States",Conference Paper,Scopus,2-s2.0-0027795315
